Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.961146,5,0x0000,0xc8f0,116.0,,,0.002399
Philips Lamp 1,Bulb,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.962838,45,0x482d,0xc8f0,47.0,,,0.001692
Philips Lamp 1,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.966404,45,0x482d,0xc8f0,47.0,0x0000,0xc8f0,0.003566
Philips Lamp 1,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.969242,45,0x482d,0xc8f0,47.0,0x0000,0xc8f0,0.002838
Power Plug 2,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.971027,5,0xc8f0,0x482d,47.0,,,0.001785
Power Plug 2,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.972268,63,0xc8f0,0x0000,117.0,,,0.001241
Coordinator,Coordinator,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.974667,5,0x0000,0xc8f0,117.0,,,0.002399
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.988743,45,0x0000,0xe5c4,36.0,0x0000,0xc8f0,0.014076
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.990566,5,0xe5c4,0x0000,36.0,,,0.001823
Philips Motion,Bulb,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.993351,45,0xe5c4,0x482d,2.0,0x0000,0xc8f0,0.002785
Philips Lamp 1,Bulb,Philips Motion,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.995175,5,0x482d,0xe5c4,2.0,,,0.001824
Philips Lamp 1,Bulb,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.998639,45,0x482d,0xc8f0,48.0,,,0.003464
Power Plug 2,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:43.000431,5,0xc8f0,0x482d,48.0,,,0.001792
