Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Philips Lamp 1,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:26.584072,47,0x1cd8,0xffff,73.0,,,0.006103
Smart Socket,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:26.590086,59,0xe1a6,0xffff,252.0,,,0.006014
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 17:05:26.600961,77,0x0000,0xe1a6,185.0,,,0.010875
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:26.603773,5,0xe1a6,0x0000,185.0,,,0.002812
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-27 17:05:26.604904,59,0x0112,0xffff,223.0,0x1cd8,0xfffc,0.001131
Smart Socket,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-27 17:05:26.607670,45,0xe1a6,0x1cd8,253.0,,,0.002766
Smart Socket,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-27 17:05:26.612182,45,0xe1a6,0x1cd8,253.0,,,0.004512
Philips Lamp 1,Bulb,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 17:05:26.614005,5,0x1cd8,0xe1a6,253.0,,,0.001823
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:26.619029,77,0x711c,0xffff,11.0,,,0.005024
Philips Lamp 3,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:26.644967,59,0x711c,0xffff,12.0,,,0.025938
Moes Bulb,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-27 17:05:26.675786,59,0x1e15,0xffff,38.0,0x1cd8,0xfffc,0.030819
Power Plug 1,Socket,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-27 17:05:26.686052,59,0x3d95,0xffff,181.0,0x1cd8,0xfffc,0.010266
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,2023-10-27 17:05:26.691217,59,0x4e11,0xffff,225.0,0x1cd8,0xfffc,0.005165
Philips Lamp 1,Bulb,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 17:05:26.710161,48,0x1cd8,0xe1a6,74.0,,,0.018944
Smart Socket,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-27 17:05:26.712049,5,0xe1a6,0x1cd8,74.0,,,0.001888
Smart Socket,Socket,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-27 17:05:26.715681,48,0xe1a6,0x0000,254.0,0x1cd8,0x0000,0.003632
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 17:05:26.717600,5,0x0000,0xe1a6,254.0,,,0.001919
Coordinator,Coordinator,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 17:05:26.731141,62,0x0000,0xe1a6,186.0,,,0.013541
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:26.733478,5,0xe1a6,0x0000,186.0,,,0.002337
Smart Socket,Socket,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-27 17:05:26.737213,62,0xe1a6,0x1cd8,255.0,0x0000,0x1cd8,0.003735
Philips Lamp 1,Bulb,Smart Socket,Socket,Unknown,Unknown,,,2023-10-27 17:05:26.739580,5,0x1cd8,0xe1a6,255.0,,,0.002367
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-27 17:05:26.742835,45,0x0000,0xe1a6,187.0,0x0000,0x1cd8,0.003255
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:26.744626,5,0xe1a6,0x0000,187.0,,,0.001791
