Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
"Oct 27, 2023 18:55:11.764355000",0.003023,45,0x0000,0xa706,21.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.766148000",0.001793,5,,,21.0,,
"Oct 27, 2023 18:55:11.770634000",0.004486,52,0x0000,0xa706,22.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.772650000",0.002016,5,,,22.0,,
"Oct 27, 2023 18:55:11.774853000",0.002203,52,0x0000,0xa706,22.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.776866000",0.002013,5,,,22.0,,
"Oct 27, 2023 18:55:11.777895000",0.001029,52,0x0000,0xa706,22.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.779902000",0.002007,5,,,22.0,,
"Oct 27, 2023 18:55:11.782141000",0.002239,52,0x0000,0xa706,22.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.788014000",0.005873,63,0xa706,0x0000,204.0,0xa706,0x0000
"Oct 27, 2023 18:55:11.790412000",0.002398,5,,,204.0,,
"Oct 27, 2023 18:55:11.793130000",0.002718,63,0xa706,0x0000,204.0,0xa706,0x0000
"Oct 27, 2023 18:55:11.795529000",0.002399,5,,,204.0,,
"Oct 27, 2023 18:55:11.796949000",0.00142,45,0x0000,0xa706,23.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.798740000",0.001791,5,,,23.0,,
"Oct 27, 2023 18:55:11.803701000",0.004961,45,0x0000,0xa706,23.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.805493000",0.001792,5,,,23.0,,
"Oct 27, 2023 18:55:11.806966000",0.001473,45,0x0000,0xa706,23.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.808760000",0.001794,5,,,23.0,,
"Oct 27, 2023 18:55:11.810893000",0.002133,45,0x0000,0xa706,23.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.818302000",0.007409,45,0x0000,0xa706,24.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.820095000",0.001793,5,,,24.0,,
"Oct 27, 2023 18:55:11.822227000",0.002132,45,0x0000,0xa706,24.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.824018000",0.001791,5,,,24.0,,
"Oct 27, 2023 18:55:11.827526000",0.003508,45,0x0000,0xa706,24.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.829312000",0.001786,5,,,24.0,,
"Oct 27, 2023 18:55:11.832832000",0.00352,45,0x0000,0xa706,24.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.834624000",0.001792,5,,,24.0,,
"Oct 27, 2023 18:55:11.838935000",0.004311,45,0x0000,0xa706,25.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.840727000",0.001792,5,,,25.0,,
"Oct 27, 2023 18:55:11.847513000",0.006786,45,0x0000,0xa706,25.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.851011000",0.003498,45,0x0000,0xa706,25.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.852803000",0.001792,5,,,25.0,,
"Oct 27, 2023 18:55:11.854049000",0.001246,45,0x0000,0xa706,25.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.855832000",0.001783,5,,,25.0,,
"Oct 27, 2023 18:55:11.865718000",0.009886,45,0x0000,0xa706,26.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.867509000",0.001791,5,,,26.0,,
"Oct 27, 2023 18:55:11.868921000",0.001412,45,0x0000,0xa706,26.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.870712000",0.001791,5,,,26.0,,
"Oct 27, 2023 18:55:11.873677000",0.002965,45,0x0000,0xa706,26.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.875470000",0.001793,5,,,26.0,,
"Oct 27, 2023 18:55:11.878746000",0.003276,45,0x0000,0xa706,26.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.880539000",0.001793,5,,,26.0,,
"Oct 27, 2023 18:55:11.885505000",0.004966,45,0x0000,0xa706,27.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.887289000",0.001784,5,,,27.0,,
"Oct 27, 2023 18:55:11.888266000",0.000977,45,0x0000,0xa706,27.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.890109000",0.001843,5,,,27.0,,
"Oct 27, 2023 18:55:11.900050000",0.009941,45,0x0000,0xa706,28.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.901842000",0.001792,5,,,28.0,,
"Oct 27, 2023 18:55:11.905107000",0.003265,45,0x0000,0xa706,28.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.906900000",0.001793,5,,,28.0,,
"Oct 27, 2023 18:55:11.908686000",0.001786,45,0x0000,0xa706,28.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.910478000",0.001792,5,,,28.0,,
"Oct 27, 2023 18:55:11.913753000",0.003275,45,0x0000,0xa706,28.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.915547000",0.001794,5,,,28.0,,
"Oct 27, 2023 18:55:11.921101000",0.005554,45,0x0000,0xa706,29.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.922895000",0.001794,5,,,29.0,,
"Oct 27, 2023 18:55:11.924403000",0.001508,45,0x0000,0xa706,29.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.926195000",0.001792,5,,,29.0,,
"Oct 27, 2023 18:55:11.928773000",0.002578,45,0x0000,0xa706,29.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.941447000",0.012674,45,0x0000,0xa706,29.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.943227000",0.00178,5,,,29.0,,
"Oct 27, 2023 18:55:11.978649000",0.035422,45,0x0000,0xa706,30.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.980442000",0.001793,5,,,30.0,,
"Oct 27, 2023 18:55:11.983457000",0.003015,45,0x0000,0xa706,30.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.985238000",0.001781,5,,,30.0,,
"Oct 27, 2023 18:55:11.988502000",0.003264,45,0x0000,0xa706,30.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.990284000",0.001782,5,,,30.0,,
"Oct 27, 2023 18:55:11.993543000",0.003259,45,0x0000,0xa706,30.0,0x0000,0xa706
"Oct 27, 2023 18:55:11.995337000",0.001794,5,,,30.0,,
"Oct 27, 2023 18:55:12.538750000",0.543413,74,0xa706,0xffff,205.0,0xa706,0xfffc
"Oct 27, 2023 18:55:12.739988000",0.201238,48,0x0000,0x3d95,31.0,0x0000,0x3d95
"Oct 27, 2023 18:55:12.741877000",0.001889,5,,,31.0,,
"Oct 27, 2023 18:55:12.759311000",0.017434,50,0x3d95,0x0000,180.0,0x3d95,0x0000
"Oct 27, 2023 18:55:12.761294000",0.001983,5,,,180.0,,
"Oct 27, 2023 18:55:12.762312000",0.001018,52,0x3d95,0x0000,181.0,0x3d95,0x0000
"Oct 27, 2023 18:55:12.764359000",0.002047,5,,,181.0,,
"Oct 27, 2023 18:55:12.766346000",0.001987,52,0x3d95,0x0000,182.0,0x3d95,0x0000
"Oct 27, 2023 18:55:12.768392000",0.002046,5,,,182.0,,
"Oct 27, 2023 18:55:12.806403000",0.038011,45,0x0000,0x3d95,32.0,0x0000,0x3d95
"Oct 27, 2023 18:55:12.808184000",0.001781,5,,,32.0,,
"Oct 27, 2023 18:55:13.529079000",0.720895,107,0x5bb9,0xffff,195.0,,
"Oct 27, 2023 18:55:13.732137000",0.203058,53,0x3d95,0x0000,183.0,0x3d95,0x0000
"Oct 27, 2023 18:55:13.734216000",0.002079,5,,,183.0,,
"Oct 27, 2023 18:55:13.747222000",0.013006,45,0x0000,0x3d95,33.0,0x0000,0x3d95
"Oct 27, 2023 18:55:13.749013000",0.001791,5,,,33.0,,
"Oct 27, 2023 18:55:14.155201000",0.406188,10,,0xffff,211.0,,
"Oct 27, 2023 18:55:14.166201000",0.011,28,0x711c,,215.0,,
"Oct 27, 2023 18:55:14.173196000",0.006995,28,0x5bb9,,196.0,,
"Oct 27, 2023 18:55:14.189726000",0.01653,28,0x1e15,,25.0,,
"Oct 27, 2023 18:55:14.193361000",0.003635,28,0xec7f,,230.0,,
"Oct 27, 2023 18:55:14.207770000",0.014409,28,0x0112,,136.0,,
"Oct 27, 2023 18:55:14.219377000",0.011607,28,0x4e11,,25.0,,
"Oct 27, 2023 18:55:14.239694000",0.020317,48,0x0000,0xa706,34.0,0x0000,0xa706
"Oct 27, 2023 18:55:14.241584000",0.00189,5,,,34.0,,
"Oct 27, 2023 18:55:14.242818000",0.001234,28,0xa706,,206.0,,
"Oct 27, 2023 18:55:14.244801000",0.001983,48,0x0000,0xa706,34.0,0x0000,0xa706
"Oct 27, 2023 18:55:14.246680000",0.001879,5,,,34.0,,
"Oct 27, 2023 18:55:14.247986000",0.001306,48,0x0000,0xa706,34.0,0x0000,0xa706
"Oct 27, 2023 18:55:14.249884000",0.001898,5,,,34.0,,
"Oct 27, 2023 18:55:14.254905000",0.005021,28,0x3d95,,184.0,,
"Oct 27, 2023 18:55:14.257027000",0.002122,28,0xe1a6,,115.0,,
"Oct 27, 2023 18:55:14.263666000",0.006639,28,0x0000,,35.0,,
"Oct 27, 2023 18:55:14.266649000",0.002983,50,0xa706,0x0000,207.0,0xa706,0x0000
"Oct 27, 2023 18:55:14.268632000",0.001983,5,,,207.0,,
"Oct 27, 2023 18:55:14.269539000",0.000907,52,0xa706,0x0000,208.0,0xa706,0x0000
"Oct 27, 2023 18:55:14.271586000",0.002047,5,,,208.0,,
"Oct 27, 2023 18:55:14.639803000",0.368217,53,0xe1a6,0x0000,116.0,0xe1a6,0x0000
"Oct 27, 2023 18:55:14.641882000",0.002079,5,,,116.0,,
"Oct 27, 2023 18:55:14.655832000",0.01395,45,0x0000,0xe1a6,36.0,0x0000,0xe1a6
"Oct 27, 2023 18:55:14.657615000",0.001783,5,,,36.0,,
"Oct 27, 2023 18:55:15.018252000",0.360637,108,0x0112,0xffff,43.0,,
"Oct 27, 2023 18:55:15.588263000",0.570011,48,0x0000,0xe1a6,37.0,0x0000,0xe1a6
"Oct 27, 2023 18:55:15.590152000",0.001889,5,,,37.0,,
"Oct 27, 2023 18:55:15.607147000",0.016995,50,0xe1a6,0x0000,118.0,0xe1a6,0x0000
"Oct 27, 2023 18:55:15.609130000",0.001983,5,,,118.0,,
"Oct 27, 2023 18:55:15.610157000",0.001027,52,0xe1a6,0x0000,119.0,0xe1a6,0x0000
"Oct 27, 2023 18:55:15.612204000",0.002047,5,,,119.0,,
"Oct 27, 2023 18:55:15.614193000",0.001989,52,0xe1a6,0x0000,120.0,0xe1a6,0x0000
"Oct 27, 2023 18:55:15.616240000",0.002047,5,,,120.0,,
"Oct 27, 2023 18:55:15.641147000",0.024907,45,0x0000,0xe1a6,38.0,0x0000,0xe1a6
"Oct 27, 2023 18:55:15.642940000",0.001793,5,,,38.0,,
"Oct 27, 2023 18:55:15.767589000",0.124649,77,0x3d95,0xffff,185.0,0x3d95,0xfffc
"Oct 27, 2023 18:55:17.688989000",1.9214,48,0x0000,0x3d95,39.0,0x0000,0x3d95
"Oct 27, 2023 18:55:17.690878000",0.001889,5,,,39.0,,
"Oct 27, 2023 18:55:17.706764000",0.015886,50,0x3d95,0x0000,186.0,0x3d95,0x0000
"Oct 27, 2023 18:55:17.708747000",0.001983,5,,,186.0,,
"Oct 27, 2023 18:55:17.709750000",0.001003,52,0x3d95,0x0000,187.0,0x3d95,0x0000
"Oct 27, 2023 18:55:17.711797000",0.002047,5,,,187.0,,
"Oct 27, 2023 18:55:17.718416000",0.006619,52,0x3d95,0x0000,188.0,0x3d95,0x0000
"Oct 27, 2023 18:55:17.720463000",0.002047,5,,,188.0,,
"Oct 27, 2023 18:55:17.740068000",0.019605,45,0x0000,0x3d95,40.0,0x0000,0x3d95
"Oct 27, 2023 18:55:17.741859000",0.001791,5,,,40.0,,
"Oct 27, 2023 18:55:18.332548000",0.590689,59,0x1cd8,0xffff,72.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.339192000",0.006644,47,0x1cd8,0xffff,73.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.345576000",0.006384,77,0x0000,0x1cd8,41.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.350448000",0.004872,59,0x711c,0xffff,216.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.354150000",0.003702,77,0x0000,0x1cd8,41.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.358148000",0.003998,59,0x0112,0xffff,44.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.360593000",0.002445,77,0x0000,0x1cd8,41.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.365369000",0.004776,77,0x0000,0x1cd8,41.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.368216000",0.002847,5,,,41.0,,
"Oct 27, 2023 18:55:18.380579000",0.012363,59,0x0112,0xffff,45.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.386365000",0.005786,59,0x3d95,0xffff,189.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.392690000",0.006325,59,0x4e11,0xffff,103.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.430557000",0.037867,59,0x5bb9,0xffff,197.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.456474000",0.025917,59,0xa706,0xffff,209.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.465012000",0.008538,48,0x1cd8,0x0000,74.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.466930000",0.001918,5,,,74.0,,
"Oct 27, 2023 18:55:18.480646000",0.013716,59,0xe1a6,0xffff,121.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.483672000",0.003026,62,0x0000,0x1cd8,42.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.486039000",0.002367,5,,,42.0,,
"Oct 27, 2023 18:55:18.492528000",0.006489,45,0x0000,0x1cd8,43.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.494352000",0.001824,5,,,43.0,,
"Oct 27, 2023 18:55:18.504721000",0.010369,55,0x1cd8,0x0000,75.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.506864000",0.002143,5,,,75.0,,
"Oct 27, 2023 18:55:18.507959000",0.001095,55,0x1cd8,0x0000,75.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.510102000",0.002143,5,,,75.0,,
"Oct 27, 2023 18:55:18.512784000",0.002682,55,0x1cd8,0x0000,76.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.514927000",0.002143,5,,,76.0,,
"Oct 27, 2023 18:55:18.517136000",0.002209,45,0x0000,0x1cd8,44.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.518959000",0.001823,5,,,44.0,,
"Oct 27, 2023 18:55:18.538691000",0.019732,58,0x1cd8,0x0000,77.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.540930000",0.002239,5,,,77.0,,
"Oct 27, 2023 18:55:18.543246000",0.002316,45,0x1cd8,0x0000,78.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.545069000",0.001823,5,,,78.0,,
"Oct 27, 2023 18:55:18.558534000",0.013465,59,0x1e15,0xffff,26.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.569557000",0.011023,90,0x0000,0x1cd8,45.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.572820000",0.003263,5,,,45.0,,
"Oct 27, 2023 18:55:18.573835000",0.001015,10,,0xffff,211.0,,
"Oct 27, 2023 18:55:18.577525000",0.00369,28,0xe1a6,,122.0,,
"Oct 27, 2023 18:55:18.579653000",0.002128,55,0x1cd8,0x0000,79.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.581796000",0.002143,5,,,79.0,,
"Oct 27, 2023 18:55:18.583888000",0.002092,28,0x711c,,217.0,,
"Oct 27, 2023 18:55:18.585441000",0.001553,28,0x0112,,137.0,,
"Oct 27, 2023 18:55:18.587622000",0.002181,28,0x5bb9,,198.0,,
"Oct 27, 2023 18:55:18.590453000",0.002831,28,0x1e15,,27.0,,
"Oct 27, 2023 18:55:18.594313000",0.00386,28,0x1cd8,,80.0,,
"Oct 27, 2023 18:55:18.604322000",0.010009,28,0x0000,,46.0,,
"Oct 27, 2023 18:55:18.626946000",0.022624,65,0x1cd8,0x0000,81.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.629409000",0.002463,5,,,81.0,,
"Oct 27, 2023 18:55:18.640508000",0.011099,59,0x3d95,0xffff,191.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.645832000",0.005324,39,0x0000,0x1cd8,47.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.647463000",0.001631,5,,,47.0,,
"Oct 27, 2023 18:55:18.652404000",0.004941,67,0x0000,0x1cd8,48.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.654930000",0.002526,5,,,48.0,,
"Oct 27, 2023 18:55:18.656948000",0.002018,59,0x711c,0xffff,218.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.659758000",0.00281,55,0x1cd8,0x0000,82.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.661901000",0.002143,5,,,82.0,,
"Oct 27, 2023 18:55:18.670620000",0.008719,28,0x4e11,,26.0,,
"Oct 27, 2023 18:55:18.673529000",0.002909,28,0x3d95,,190.0,,
"Oct 27, 2023 18:55:18.700544000",0.027015,28,0xa706,,210.0,,
"Oct 27, 2023 18:55:18.708489000",0.007945,48,0x1cd8,0x0000,83.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:18.710408000",0.001919,5,,,83.0,,
"Oct 27, 2023 18:55:18.712689000",0.002281,59,0x4e11,0xffff,104.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.716991000",0.004302,59,0x1cd8,0xffff,84.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.734724000",0.017733,59,0xe1a6,0xffff,123.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.763105000",0.028381,59,0x5bb9,0xffff,199.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.772102000",0.008997,77,0x0000,0x1cd8,49.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:18.774949000",0.002847,5,,,49.0,,
"Oct 27, 2023 18:55:18.812676000",0.037727,59,0x1e15,0xffff,28.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.894521000",0.081845,59,0x3d95,0xffff,192.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.964632000",0.070111,59,0xa706,0xffff,212.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.971103000",0.006471,59,0x711c,0xffff,219.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.986942000",0.015839,59,0x1cd8,0xffff,85.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:18.998834000",0.011892,59,0xe1a6,0xffff,124.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:19.006328000",0.007494,59,0x4e11,0xffff,105.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:19.066694000",0.060366,59,0x1e15,0xffff,29.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:19.106451000",0.039757,56,0x5bb9,0xffff,200.0,,
"Oct 27, 2023 18:55:19.179000000",0.072549,77,0x0000,0x1cd8,50.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:19.181847000",0.002847,5,,,50.0,,
"Oct 27, 2023 18:55:19.300437000",0.11859,59,0x1cd8,0xffff,86.0,0x1cd8,0xfffc
"Oct 27, 2023 18:55:19.448840000",0.148403,77,0x0000,0xffff,51.0,0x0000,0xfffc
"Oct 27, 2023 18:55:19.457198000",0.008358,48,0x0000,0xa706,52.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.459087000",0.001889,5,,,52.0,,
"Oct 27, 2023 18:55:19.461964000",0.002877,48,0x0000,0xa706,52.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.463843000",0.001879,5,,,52.0,,
"Oct 27, 2023 18:55:19.465815000",0.001972,48,0x0000,0xa706,52.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.467704000",0.001889,5,,,52.0,,
"Oct 27, 2023 18:55:19.469617000",0.001913,48,0x0000,0xa706,52.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.471503000",0.001886,5,,,52.0,,
"Oct 27, 2023 18:55:19.489511000",0.018008,50,0xa706,0x0000,213.0,0xa706,0x0000
"Oct 27, 2023 18:55:19.491494000",0.001983,5,,,213.0,,
"Oct 27, 2023 18:55:19.492444000",0.00095,52,0xa706,0x0000,214.0,0xa706,0x0000
"Oct 27, 2023 18:55:19.494491000",0.002047,5,,,214.0,,
"Oct 27, 2023 18:55:19.512807000",0.018316,48,0x0000,0xa706,53.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.514685000",0.001878,5,,,53.0,,
"Oct 27, 2023 18:55:19.517492000",0.002807,48,0x0000,0xa706,53.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.519380000",0.001888,5,,,53.0,,
"Oct 27, 2023 18:55:19.520306000",0.000926,48,0x0000,0xa706,53.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.522183000",0.001877,5,,,53.0,,
"Oct 27, 2023 18:55:19.527792000",0.005609,48,0x0000,0xa706,53.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.578630000",0.050838,48,0x0000,0xa706,54.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.580520000",0.00189,5,,,54.0,,
"Oct 27, 2023 18:55:19.584062000",0.003542,48,0x0000,0xa706,54.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.585952000",0.00189,5,,,54.0,,
"Oct 27, 2023 18:55:19.587508000",0.001556,48,0x0000,0xa706,54.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.589392000",0.001884,5,,,54.0,,
"Oct 27, 2023 18:55:19.592166000",0.002774,48,0x0000,0xa706,54.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.594056000",0.00189,5,,,54.0,,
"Oct 27, 2023 18:55:19.638834000",0.044778,48,0x0000,0xa706,55.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.640712000",0.001878,5,,,55.0,,
"Oct 27, 2023 18:55:19.642761000",0.002049,48,0x0000,0xa706,55.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.644643000",0.001882,5,,,55.0,,
"Oct 27, 2023 18:55:19.647580000",0.002937,48,0x0000,0xa706,55.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.652284000",0.004704,53,0xe1a6,0x0000,125.0,0xe1a6,0x0000
"Oct 27, 2023 18:55:19.654363000",0.002079,5,,,125.0,,
"Oct 27, 2023 18:55:19.665062000",0.010699,48,0x0000,0xa706,55.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.666950000",0.001888,5,,,55.0,,
"Oct 27, 2023 18:55:19.672486000",0.005536,45,0x0000,0xe1a6,56.0,0x0000,0xe1a6
"Oct 27, 2023 18:55:19.674280000",0.001794,5,,,56.0,,
"Oct 27, 2023 18:55:19.842102000",0.167822,48,0x0000,0xa706,57.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.843991000",0.001889,5,,,57.0,,
"Oct 27, 2023 18:55:19.846568000",0.002577,48,0x0000,0xa706,57.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.848454000",0.001886,5,,,57.0,,
"Oct 27, 2023 18:55:19.852017000",0.003563,48,0x0000,0xa706,57.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.853895000",0.001878,5,,,57.0,,
"Oct 27, 2023 18:55:19.855381000",0.001486,48,0x0000,0xa706,57.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.857269000",0.001888,5,,,57.0,,
"Oct 27, 2023 18:55:19.864939000",0.00767,50,0xa706,0x0000,215.0,0xa706,0x0000
"Oct 27, 2023 18:55:19.866921000",0.001982,5,,,215.0,,
"Oct 27, 2023 18:55:19.869462000",0.002541,52,0xa706,0x0000,216.0,0xa706,0x0000
"Oct 27, 2023 18:55:19.871509000",0.002047,5,,,216.0,,
"Oct 27, 2023 18:55:19.890038000",0.018529,48,0x0000,0xa706,58.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.891925000",0.001887,5,,,58.0,,
"Oct 27, 2023 18:55:19.894019000",0.002094,48,0x0000,0xa706,58.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.895906000",0.001887,5,,,58.0,,
"Oct 27, 2023 18:55:19.897585000",0.001679,48,0x0000,0xa706,58.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.899476000",0.001891,5,,,58.0,,
"Oct 27, 2023 18:55:19.902403000",0.002927,48,0x0000,0xa706,58.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.904292000",0.001889,5,,,58.0,,
"Oct 27, 2023 18:55:19.937723000",0.033431,48,0x0000,0xa706,59.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.940958000",0.003235,48,0x0000,0xa706,59.0,0x0000,0xa706
"Oct 27, 2023 18:55:19.942888000",0.00193,5,,,59.0,,
"Oct 27, 2023 18:55:20.169173000",0.226285,68,0x1e15,0xffff,30.0,0x1e15,0xfffc
"Oct 27, 2023 18:55:20.548197000",0.379024,60,0x3d95,0x0000,193.0,0x3d95,0x0000
"Oct 27, 2023 18:55:20.550500000",0.002303,5,,,193.0,,
"Oct 27, 2023 18:55:20.591635000",0.041135,50,0x0000,0x3d95,60.0,0x0000,0x3d95
"Oct 27, 2023 18:55:20.593578000",0.001943,5,,,60.0,,
"Oct 27, 2023 18:55:20.598559000",0.004981,45,0x3d95,0x0000,194.0,0x3d95,0x0000
"Oct 27, 2023 18:55:20.600382000",0.001823,5,,,194.0,,
"Oct 27, 2023 18:55:20.624854000",0.024472,107,0x5bb9,0xffff,201.0,,
"Oct 27, 2023 18:55:20.733747000",0.108893,53,0x3d95,0x0000,195.0,0x3d95,0x0000
"Oct 27, 2023 18:55:20.735826000",0.002079,5,,,195.0,,
"Oct 27, 2023 18:55:20.736764000",0.000938,53,0x3d95,0x0000,196.0,0x3d95,0x0000
"Oct 27, 2023 18:55:20.738843000",0.002079,5,,,196.0,,
"Oct 27, 2023 18:55:20.757672000",0.018829,45,0x0000,0x3d95,61.0,0x0000,0x3d95
"Oct 27, 2023 18:55:20.759463000",0.001791,5,,,61.0,,
"Oct 27, 2023 18:55:20.763610000",0.004147,45,0x0000,0x3d95,62.0,0x0000,0x3d95
"Oct 27, 2023 18:55:20.765401000",0.001791,5,,,62.0,,
"Oct 27, 2023 18:55:21.444872000",0.679471,65,0x1cd8,0xffff,87.0,0x1cd8,0xfffd
"Oct 27, 2023 18:55:21.454107000",0.009235,65,0x1e15,0xffff,31.0,0x1cd8,0xfffd
"Oct 27, 2023 18:55:21.464350000",0.010243,65,0xa706,0xffff,217.0,0x1cd8,0xfffd
"Oct 27, 2023 18:55:21.482195000",0.017845,65,0x3d95,0xffff,197.0,0x1cd8,0xfffd
"Oct 27, 2023 18:55:21.486207000",0.004012,65,0xe1a6,0xffff,126.0,0x1cd8,0xfffd
"Oct 27, 2023 18:55:21.491445000",0.005238,49,0x0000,0x1cd8,63.0,0x0000,0x1cd8
"Oct 27, 2023 18:55:21.493396000",0.001951,5,,,63.0,,
"Oct 27, 2023 18:55:21.496081000",0.002685,65,0x4e11,0xffff,106.0,0x1cd8,0xfffd
"Oct 27, 2023 18:55:21.500681000",0.0046,55,0x1cd8,0x0000,88.0,0x1cd8,0x0000
"Oct 27, 2023 18:55:21.502824000",0.002143,5,,,88.0,,
"Oct 27, 2023 18:55:21.504349000",0.001525,65,0x0000,0xffff,64.0,0x1cd8,0xfffd
"Oct 27, 2023 18:55:21.511342000",0.006993,93,,,202.0,,
