Device Name,Device Type,File Name,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.8,9.85900603509299,0.0050472,0.0037655912815917,238.0,95.0,180.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.8,9.85900603509299,0.0059652,0.0036626470891965,239.0,95.0,181.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.8,9.85900603509299,0.0067558,0.0029547721908803,239.0,95.0,181.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.8,9.85900603509299,0.0062888,0.0031524022903176,239.0,96.0,181.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.2,9.85900603509299,0.0044316,0.0023511101207727,239.0,96.0,153.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.0,14.560219778561036,0.1309768,0.2820234466639255,239.0,96.0,126.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.0,13.856406460551018,0.3034294,0.4183158931893456,176.0,96.0,113.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.0,13.856406460551018,0.3048168,0.4170923909090167,176.0,97.0,114.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.6,13.145341380123988,0.3894508,0.3823613846758064,178.0,98.0,130.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.6,13.145341380123988,0.3918864000000001,0.3793002421167168,178.0,100.0,131.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.2,4.816637831516919,0.2778646000000001,0.373418655439575,178.0,6.0,112.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.0,4.69041575982343,0.1107106,0.1783583478458465,178.0,6.0,79.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.0,4.123105625617661,0.1174194,0.1743454270644917,178.0,6.0,60.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.8,4.08656334834051,0.0394355999999999,0.0187693673388316,103.0,6.0,26.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,58.2,10.61602562167217,0.0714372,0.0585273508771753,106.0,6.0,27.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,67.6,21.8929212303886,0.1426238,0.1663735229917909,106.0,7.0,33.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,68.2,21.393924371185385,0.2470698,0.2320592525858428,215.0,8.0,74.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,67.6,21.8929212303886,0.2459902,0.2332355089382832,216.0,9.0,116.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,66.2,23.317375495539803,0.2413764,0.2385565721370928,216.0,36.0,136.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.8,23.317375495539803,0.2114702,0.2577393312335158,216.0,36.0,137.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.4,4.159326868617084,0.1285928,0.2393754733774953,217.0,110.0,173.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,49.4,4.39317652729776,0.0264812,0.0166634519142943,218.0,110.0,174.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,49.4,4.39317652729776,0.0482114,0.0585673623642041,218.0,110.0,153.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.0,6.670832032063167,0.0467739999999999,0.0596791225094672,218.0,111.0,168.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.4,6.50384501660364,0.0464205999999999,0.0598503004445257,218.0,112.0,169.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.4,7.368853370776216,0.0463694,0.0598926578413414,218.0,112.0,148.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.0,7.842193570679061,0.0379452,0.0629084663912577,186.0,112.0,133.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.2,8.318653737234168,0.0085204,0.0080987196086788,186.0,113.0,139.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.4,7.700649323271382,0.008586,0.0080878460976949,141.0,113.0,124.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,58.2,8.64291617453276,0.0055329999999999,0.0023235548196674,187.0,114.0,139.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.0,5.612486080160912,0.0087048,0.0080308342468264,187.0,115.0,140.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.4,8.324662155306964,0.0093154,0.0076440598702521,187.0,115.0,135.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.0,9.0,0.0099347999999999,0.0070650916979187,187.0,115.0,135.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,59.4,9.581231653602789,0.0089372,0.0077849087791701,187.0,116.0,140.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.2,10.52140675005011,0.0083708,0.0080337590640994,142.0,116.0,126.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.4,11.502173707608488,0.005194,0.0016671915006981,142.0,117.0,127.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.6,11.502173707608488,0.0041978,0.0020801740792539,143.0,117.0,132.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.4,11.502173707608488,0.0037276,0.0019228341842187,143.0,117.0,127.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.4,11.502173707608488,0.0038641999999999,0.0018505776665679,143.0,117.0,127.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.2,10.52140675005011,0.0032351999999999,0.0021140227529522,143.0,117.0,127.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,59.4,9.581231653602789,0.0033886,0.0024256278156386,249.0,117.0,154.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.2,10.52140675005011,0.0039556,0.0022210571356901,249.0,117.0,149.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.6,9.20869154657707,0.0052184,0.0033029223121351,249.0,118.0,149.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.4,8.61974477580398,0.0053718,0.0032103276624045,249.0,118.0,145.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.2,9.884331034521256,0.0053982,0.0031688811432428,250.0,119.0,171.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.0,7.874007874011811,0.0047086,0.0029993381436576,250.0,119.0,146.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.0,7.874007874011811,0.004781,0.0029949658595716,250.0,120.0,147.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,48.6,8.049844718999243,0.0034729999999999,0.0012825835255452,250.0,121.0,148.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.0,14.560219778561036,0.0837562,0.1798767750314086,250.0,122.0,149.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.4,14.20563268566381,0.096902,0.1746842810658703,255.0,122.0,150.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.4,13.538833036861044,0.1046018,0.1703569301047069,255.0,123.0,151.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.4,13.538833036861044,0.1064346,0.1690588669910573,255.0,0.0,127.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,61.8,14.889593681494468,0.1410762,0.1600988858509015,255.0,0.0,128.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,58.4,12.25969004502153,0.2785276,0.4593116628671647,255.0,0.0,133.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.4,12.739701723352868,0.2731755999999999,0.4625346844657165,149.0,0.0,108.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.4,13.538833036861044,0.2656353999999999,0.4675170404320038,150.0,0.0,112.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.8,12.517987058628874,0.5509864,0.6679430221009125,150.0,132.0,140.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.0,7.3824115301167,0.517254,0.6952945505075528,196.0,133.0,152.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.4,6.58027355054484,0.300312,0.6376635534594244,196.0,133.0,150.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.0,7.842193570679061,0.2936442,0.6412249799451827,196.0,136.0,154.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.8,5.718391382198319,0.2995094,0.638047950782933,196.0,136.0,152.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,59.6,6.18869937870632,0.0129084,0.0118294389892335,197.0,137.0,164.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.0,8.514693182963201,0.0154024,0.0117561064047583,197.0,137.0,153.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.4,8.324662155306964,0.0148866,0.0122062568095219,197.0,138.0,153.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.8,8.64291617453276,0.0145253999999999,0.0125179434133566,197.0,138.0,151.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.8,8.64291617453276,0.0082868,0.0068284821300198,197.0,139.0,151.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.8,8.64291617453276,0.0078322,0.006952269751671,155.0,139.0,143.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.0,9.0,0.0048654,0.0011211031620685,155.0,5.0,116.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,59.4,9.581231653602789,0.0038863999999999,0.0021261158952418,156.0,5.0,119.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.8,7.155417527999327,0.005675,0.0051670218211267,156.0,5.0,120.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,62.6,6.06630035524124,0.0065894,0.0049456711677991,156.0,5.0,93.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,62.0,5.787918451395113,0.006511,0.0049718413590942,156.0,5.0,63.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.8,8.927485648266257,0.007108,0.0049661344625372,156.0,6.0,91.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.6,9.044335243676011,0.0082742,0.0035318482696741,145.0,6.0,88.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.2,9.85900603509299,0.006971,0.001272890804429,146.0,6.0,89.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,48.6,8.049844718999243,0.0071266,0.0013868524795377,147.0,6.0,117.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,45.0,0.0,0.0063498,0.0030020073617498,148.0,144.0,146.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,46.0,2.23606797749979,0.0976764,0.2053017165790388,149.0,145.0,147.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,48.0,4.47213595499958,0.0974647999999999,0.2054197900999317,149.0,32.0,124.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,49.6,4.560701700396552,0.1051749999999999,0.2019014303577367,149.0,32.0,101.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.6,3.781534080237808,0.1115763999999999,0.1985381823158961,150.0,32.0,102.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.6,2.5099800796022267,0.1121274,0.1981585475479168,150.0,32.0,79.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.2,2.04939015319192,0.0277352,0.0212018979740022,150.0,32.0,56.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.8,4.919349550499538,0.027649,0.0213161385222558,158.0,33.0,82.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.2,5.357238094391549,0.0272258,0.0208709503544999,158.0,34.0,105.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.2,6.648308055437865,0.0201608,0.0213444837417071,159.0,34.0,107.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.6,6.841052550594828,0.0217992,0.0200601250793707,160.0,35.0,132.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.0,7.035623639735144,0.0210066,0.0190700582799319,160.0,152.0,156.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,49.4,4.929503017546495,0.0209742,0.0191042929521089,161.0,152.0,157.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.8,13.349157276772194,0.2774668,0.5866482019764486,161.0,153.0,157.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,61.2,15.039946808416577,0.5779516,0.7686712469344745,161.0,153.0,157.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.2,15.546703830716014,0.6747529999999999,0.7076498282120189,162.0,153.0,157.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,62.8,14.463747785411636,0.6684128,0.7148753044683388,207.0,154.0,168.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,64.2,12.517987058628874,0.6731917999999999,0.7093885272036756,207.0,154.0,168.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.8,12.517987058628874,0.4091797999999998,0.648443296813376,207.0,158.0,170.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.4,7.368853370776216,0.1086248,0.2168275250451381,207.0,162.0,172.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.6,9.044335243676011,0.0105969999999999,0.0101523374155905,207.0,163.0,173.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.0,7.874007874011811,0.0093628,0.0109975220254382,170.0,163.0,165.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.2,9.85900603509299,0.0050148,0.0023668009422002,171.0,164.0,166.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.8,9.85900603509299,0.0042124,0.0024028025928069,171.0,164.0,168.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.6,8.049844718999244,0.0067414,0.0063146255866836,171.0,164.0,168.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,58.2,8.64291617453276,0.0069961999999999,0.0063009520471116,208.0,164.0,175.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.0,5.612486080160912,0.007126,0.0061541241862672,208.0,165.0,176.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.6,6.148170459575759,0.0071916,0.0061532607046995,208.0,165.0,176.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,58.8,6.572670690061993,0.0099632,0.0066268991013897,208.0,165.0,175.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.0,9.0,0.0070709999999999,0.005784879169006,208.0,166.0,176.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.2,7.5630681604756145,0.0061696,0.006095724960987,172.0,166.0,168.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.8,7.62889244910426,0.006566,0.0057934190250662,172.0,167.0,169.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.8,7.628892449104261,0.0057379999999999,0.0059631521865536,169.0,16.0,137.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.4,7.668115805072325,0.0028739999999999,0.0006123267101801,169.0,16.0,138.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.6,7.668115805072325,0.0039374,0.0023772956904853,169.0,16.0,108.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.4,7.668115805072325,0.0039502,0.0023693149220819,169.0,16.0,77.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.4,7.668115805072325,0.003749,0.0024342996939571,169.0,16.0,77.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.2,9.391485505499118,0.0042991999999999,0.0025634887750875,170.0,17.0,108.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.8,10.616025621672172,0.0042423999999999,0.0026278455624332,171.0,17.0,108.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.6,9.126883367283709,0.003453,0.0015839851640719,172.0,17.0,139.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.0,7.874007874011811,0.0034416,0.0015901249321987,172.0,19.0,140.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,48.6,8.049844718999243,0.0043948,0.0023165003129721,173.0,19.0,141.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,48.6,8.049844718999243,0.0033726,0.0026121485026697,174.0,19.0,141.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,48.6,8.049844718999243,0.0036035999999999,0.0024835636291426,175.0,19.0,142.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.0,14.560219778561036,0.2723868,0.6013011849037884,177.0,19.0,143.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.8,13.971399357258385,0.3350514,0.5821969769474932,177.0,40.0,147.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,59.6,15.355780670483671,0.5083034,0.5892018283786974,182.0,40.0,149.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,62.0,13.30413469565007,0.6872576,0.5293518399904736,216.0,40.0,158.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,63.0,11.811011811017716,0.6947694,0.5173434012460195,216.0,40.0,159.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.6,10.96813566655701,0.426268,0.435446661145197,217.0,40.0,167.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.8,11.344602240713424,0.3655005999999999,0.4741519978881245,218.0,182.0,203.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.0,7.035623639735144,0.1996138,0.3893992466848132,218.0,184.0,204.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.6,7.368853370776216,0.021477,0.0193675990122678,219.0,184.0,204.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.0,7.3824115301167,0.0517294,0.0799319374424266,219.0,185.0,205.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.6,8.080841540334768,0.0520582,0.0796973252104485,221.0,185.0,205.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.4,6.58027355054484,0.054499,0.0783477158218413,221.0,185.0,199.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.4,7.368853370776216,0.0469215999999999,0.0813530165500948,221.0,186.0,200.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.4,7.368853370776216,0.0470028,0.081300705527074,221.0,186.0,194.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.6,9.044335243676011,0.0094125999999999,0.0084877532244994,221.0,181.0,193.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.8,7.463243262818116,0.0092096,0.0085670141706431,189.0,181.0,186.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.6,9.813256340277675,0.0057886,0.0013342519627116,222.0,181.0,193.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.4,8.324662155306964,0.009323,0.008361602208907,222.0,181.0,194.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.4,8.324662155306964,0.009131,0.0084885376538011,222.0,181.0,194.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.0,9.0,0.008596,0.008978600754015,222.0,182.0,194.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.0,9.0,0.0080134,0.009267661479575,222.0,182.0,195.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.8,8.64291617453276,0.0075521999999999,0.0093676339969065,193.0,182.0,189.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.2,10.52140675005011,0.0028386,0.0019514262220232,193.0,28.0,157.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.6,9.20869154657707,0.002838,0.0019508683963814,194.0,28.0,157.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.0,8.514693182963201,0.0041044,0.0025307193246189,194.0,28.0,127.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.2,9.884331034521256,0.0043408,0.0024830267215638,195.0,28.0,127.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.2,9.884331034521251,0.0042874,0.0024677534925514,196.0,28.0,128.4
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.0,7.874007874011811,0.0043154,0.0024147586421835,197.0,29.0,162.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,49.6,7.797435475847172,0.5013458,1.111381067455128,199.0,29.0,163.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,48.0,4.47213595499958,0.5009620000000001,1.1115945749030984,199.0,174.0,192.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,49.6,4.560701700396552,0.5093602,1.1070545466501187,199.0,174.0,188.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,50.6,3.781534080237808,0.5174058,1.1026076535879388,200.0,174.0,189.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.6,2.5099800796022267,0.5179202,1.1023068742318085,200.0,174.0,184.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,53.2,2.04939015319192,0.024643,0.0206883652447456,200.0,174.0,180.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.6,10.99090533122727,0.0995616,0.1578413103414312,202.0,175.0,186.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,62.4,13.446189051177289,0.1942806,0.2391313239190968,207.0,176.0,192.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,64.4,11.781341180018511,0.2790754,0.2479591385436318,230.0,176.0,198.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,63.4,12.934450123604018,0.2861876,0.2383952274381767,230.0,178.0,205.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,61.8,14.889593681494468,0.282571,0.2434682851779673,231.0,202.0,215.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,56.8,12.517987058628874,0.5483418,0.6908469867472101,231.0,207.0,217.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,54.0,7.3824115301167,0.445768,0.7329021618295992,234.0,208.0,222.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,52.4,6.58027355054484,0.3566897999999999,0.7560806193820867,234.0,208.0,218.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,51.4,7.368853370776216,0.3500371999999999,0.7597144460885944,234.0,210.0,219.6
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.0,7.842193570679061,0.3500119999999999,0.7597287555052131,234.0,192.0,211.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,57.2,8.318653737234168,0.0087239999999999,0.0084546071168328,234.0,192.0,208.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,55.4,7.700649323271382,0.0075852,0.0090837335220711,213.0,192.0,204.0
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,58.2,8.64291617453276,0.0043232,0.0023365039482098,235.0,192.0,208.8
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.0,5.612486080160912,0.0073729999999999,0.007828235113996,235.0,192.0,209.2
Coordinator,Coordinator,Idle_Topology_B_idle3.pcapng,60.6,6.148170459575759,0.0078534,0.0077070784218145,235.0,192.0,209.4
