Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 27, 2023 17:02:55.542024",0.001792,5,,,0x0002,103,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.546568",,45,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.548360",0.001792,5,,,0x0002,104,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.838461",0.290101,10,,,0x0803,211,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.841219",0.002758,28,0x5bb9,,0x8000,180,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.843942",0.002723,28,0x711c,,0x8000,169,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.846576",0.002634,28,0x1e15,,0x8000,2,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.850040",0.003464,28,0x4e11,,0x8000,100,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.854900",0.004860,28,0x1cd8,,0x8000,148,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.855944",0.001044,28,0x0112,,0x8000,220,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.873213",0.017269,28,0x3d95,,0x8000,57,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.883282",0.010069,28,0xe1a6,,0x8000,82,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.917445",0.034163,28,0xec7f,,0x8000,166,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:55.929230",0.011785,28,0x0000,,0x8000,105,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.276915",,48,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.278838",0.001923,5,,,0x0002,106,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.293476",,48,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.295395",0.001919,5,,,0x0002,107,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.301719",0.006324,50,0x0112,0x0000,0x8861,193,,,,,,AppInteraction5.pcapng
