Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.494996,50,0x0000,0x482d,87,0x0000,0x482d,0.003633
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.498003,50,0x0000,0x482d,87,0x0000,0x482d,0.003007
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.546983,50,0x0000,0x482d,88,0x0000,0x482d,0.04898
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.551228,50,0x0000,0x482d,88,0x0000,0x482d,0.004245
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.556141,50,0x0000,0x482d,88,0x0000,0x482d,0.004913
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.561593,50,0x0000,0x482d,88,0x0000,0x482d,0.005452
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.632974,50,0x0000,0x482d,89,,,0.071381
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.636902,50,0x0000,0x482d,89,,,0.003928
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.641663,50,0x0000,0x482d,89,,,0.004761
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.646794,50,0x0000,0x482d,89,,,0.005131
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.671582,50,0x0000,0x482d,90,,,0.024788
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.675405,50,0x0000,0x482d,90,,,0.003823
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.680743,50,0x0000,0x482d,90,,,0.005338
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.686101,50,0x0000,0x482d,90,,,0.005358
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.718056,50,0x0000,0x482d,91,0x0000,0x482d,0.031955
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.721981,50,0x0000,0x482d,91,0x0000,0x482d,0.003925
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.731672,50,0x0000,0x482d,91,0x0000,0x482d,0.009691
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.735321,50,0x0000,0x482d,91,0x0000,0x482d,0.003649
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.773499,50,0x0000,0x482d,92,,,0.038178
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.776632,50,0x0000,0x482d,92,,,0.003133
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.781496,50,0x0000,0x482d,92,,,0.004864
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.786947,50,0x0000,0x482d,92,,,0.005451
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.819225,50,0x0000,0x482d,93,,,0.032278
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.823472,50,0x0000,0x482d,93,,,0.004247
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.830818,50,0x0000,0x482d,93,,,0.007346
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:32.835754,50,0x0000,0x482d,93,,,0.004936
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.874990,50,0x0000,0x482d,94,0x0000,0x482d,0.039236
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 17:39:32.880197,50,0x0000,0x482d,94,0x0000,0x482d,0.005207
