Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
"Oct 28, 2023 13:13:03.926238000",0.002079,5,,,125.0,,
"Oct 28, 2023 13:13:03.930844000",0.004606,57,0x1cd8,0x0000,246.0,0xc31c,0x0000
"Oct 28, 2023 13:13:03.933051000",0.002207,5,,,246.0,,
"Oct 28, 2023 13:13:03.977241000",0.04419,53,0x1cd8,0x0000,247.0,0xc31c,0x0000
"Oct 28, 2023 13:13:03.979319000",0.002078,5,,,247.0,,
"Oct 28, 2023 13:13:04.026951000",0.047632,48,0x0000,0xec7f,103.0,0x0000,0x1e15
"Oct 28, 2023 13:13:04.028856000",0.001905,5,,,103.0,,
"Oct 28, 2023 13:13:04.032694000",0.003838,48,0xec7f,0x1e15,63.0,0x0000,0x1e15
"Oct 28, 2023 13:13:04.034573000",0.001879,5,,,63.0,,
"Oct 28, 2023 13:13:04.042400000",0.007827,50,0x1e15,0x0000,70.0,0x1e15,0x0000
"Oct 28, 2023 13:13:04.044383000",0.001983,5,,,70.0,,
"Oct 28, 2023 13:13:04.213763000",0.16938,52,0xd606,0x0000,23.0,,
"Oct 28, 2023 13:13:04.225027000",0.011264,5,,,23.0,,
"Oct 28, 2023 13:13:04.265963000",0.040936,50,0x0000,0x711c,104.0,0x0000,0xa706
"Oct 28, 2023 13:13:04.267946000",0.001983,5,,,104.0,,
"Oct 28, 2023 13:13:04.270306000",0.00236,50,0x711c,0xa706,115.0,,
"Oct 28, 2023 13:13:04.272247000",0.001941,5,,,115.0,,
"Oct 28, 2023 13:13:04.277141000",0.004894,45,0xa706,0x0000,24.0,,
"Oct 28, 2023 13:13:04.283423000",0.006282,5,,,24.0,,
"Oct 28, 2023 13:13:05.442690000",1.159267,53,0x3d95,0x0000,226.0,0x3d95,0x0000
"Oct 28, 2023 13:13:05.444769000",0.002079,5,,,226.0,,
"Oct 28, 2023 13:13:05.457756000",0.012987,45,0x0000,0xe1a6,105.0,0x0000,0x3d95
"Oct 28, 2023 13:13:05.459537000",0.001781,5,,,105.0,,
"Oct 28, 2023 13:13:05.463177000",0.00364,45,0xe1a6,0x3d95,233.0,0x0000,0x3d95
"Oct 28, 2023 13:13:05.467505000",0.004328,45,0xe1a6,0x3d95,233.0,0x0000,0x3d95
"Oct 28, 2023 13:13:05.469297000",0.001792,5,,,233.0,,
"Oct 28, 2023 13:13:05.493254000",0.023957,12,0x059b,0xec7f,216.0,,
"Oct 28, 2023 13:13:05.494007000",0.000753,5,,,216.0,,
"Oct 28, 2023 13:13:07.100299000",1.606292,52,0xe01d,0xe1a6,43.0,0xe01d,0x0000
"Oct 28, 2023 13:13:07.102314000",0.002015,5,,,43.0,,
"Oct 28, 2023 13:13:07.106005000",0.003691,52,0xe1a6,0x0000,234.0,0xe01d,0x0000
"Oct 28, 2023 13:13:07.108052000",0.002047,5,,,234.0,,
"Oct 28, 2023 13:13:07.808712000",0.70066,77,0xe1a6,0xffff,235.0,0xe1a6,0xfffc
"Oct 28, 2023 13:13:08.226095000",0.417383,52,0xa706,0x0000,25.0,,
"Oct 28, 2023 13:13:08.228142000",0.002047,5,,,25.0,,
"Oct 28, 2023 13:13:08.271308000",0.043166,50,0x0000,0x711c,106.0,0x0000,0xa706
"Oct 28, 2023 13:13:08.285428000",0.01412,5,,,26.0,,
"Oct 28, 2023 13:13:08.614654000",0.329226,106,0xa706,0xffff,27.0,,
"Oct 28, 2023 13:13:09.174439000",0.559785,50,0x0000,0x1cd8,107.0,0x0000,0x1cd8
"Oct 28, 2023 13:13:09.176422000",0.001983,5,,,107.0,,
"Oct 28, 2023 13:13:09.181770000",0.005348,55,0x1cd8,0x0000,248.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:09.183912000",0.002142,5,,,248.0,,
"Oct 28, 2023 13:13:09.229222000",0.04531,53,0x1cd8,0x0000,249.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:09.231301000",0.002079,5,,,249.0,,
"Oct 28, 2023 13:13:09.272057000",0.040756,50,0x0000,0x1cd8,108.0,0x0000,0x1cd8
"Oct 28, 2023 13:13:09.274040000",0.001983,5,,,108.0,,
"Oct 28, 2023 13:13:09.278926000",0.004886,55,0x1cd8,0x0000,250.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:09.281068000",0.002142,5,,,250.0,,
"Oct 28, 2023 13:13:09.326568000",0.0455,53,0x1cd8,0x0000,251.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:09.328647000",0.002079,5,,,251.0,,
"Oct 28, 2023 13:13:09.556193000",0.227546,74,0x3d95,0xffff,227.0,0x3d95,0xfffc
"Oct 28, 2023 13:13:10.441186000",0.884993,12,0x059b,0xec7f,217.0,,
"Oct 28, 2023 13:13:10.441940000",0.000754,5,,,217.0,,
"Oct 28, 2023 13:13:10.567588000",0.125648,52,0xe01d,0xe1a6,44.0,0xe01d,0x0000
"Oct 28, 2023 13:13:10.569603000",0.002015,5,,,44.0,,
"Oct 28, 2023 13:13:10.570827000",0.001224,71,0x1e15,0xffff,71.0,0x1e15,0xfffc
"Oct 28, 2023 13:13:10.574710000",0.003883,52,0xe1a6,0x0000,236.0,0xe01d,0x0000
"Oct 28, 2023 13:13:10.576757000",0.002047,5,,,236.0,,
"Oct 28, 2023 13:13:10.603449000",0.026692,77,0xec7f,0xffff,64.0,0xec7f,0xfffc
"Oct 28, 2023 13:13:11.876447000",1.272998,77,0x0000,0xffff,109.0,0x0000,0xfffc
"Oct 28, 2023 13:13:14.694428000",2.817981,52,0x0000,0xe1a6,110.0,0x0000,0xe1a6
"Oct 28, 2023 13:13:14.696443000",0.002015,5,,,110.0,,
"Oct 28, 2023 13:13:14.703713000",0.00727,63,0xe1a6,0x0000,237.0,0xe1a6,0x0000
"Oct 28, 2023 13:13:14.706111000",0.002398,5,,,237.0,,
"Oct 28, 2023 13:13:14.729561000",0.02345,52,0x0000,0xe1a6,111.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.731576000",0.002015,5,,,111.0,,
"Oct 28, 2023 13:13:14.735164000",0.003588,52,0xe1a6,0x3d95,238.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.737168000",0.002004,5,,,238.0,,
"Oct 28, 2023 13:13:14.741283000",0.004115,45,0x0000,0xe1a6,112.0,0x0000,0xe1a6
"Oct 28, 2023 13:13:14.743067000",0.001784,5,,,112.0,,
"Oct 28, 2023 13:13:14.744465000",0.001398,63,0x3d95,0x0000,228.0,0x3d95,0x0000
"Oct 28, 2023 13:13:14.746864000",0.002399,5,,,228.0,,
"Oct 28, 2023 13:13:14.756851000",0.009987,54,0x0000,0xe1a6,113.0,0x0000,0xe1a6
"Oct 28, 2023 13:13:14.758931000",0.00208,5,,,113.0,,
"Oct 28, 2023 13:13:14.766361000",0.00743,66,0xe1a6,0x0000,239.0,0xe1a6,0x0000
"Oct 28, 2023 13:13:14.768856000",0.002495,5,,,239.0,,
"Oct 28, 2023 13:13:14.790793000",0.021937,54,0x0000,0xe1a6,114.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.792868000",0.002075,5,,,114.0,,
"Oct 28, 2023 13:13:14.796736000",0.003868,54,0xe1a6,0x3d95,240.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.798817000",0.002081,5,,,240.0,,
"Oct 28, 2023 13:13:14.803519000",0.004702,45,0x0000,0xe1a6,115.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.805314000",0.001795,5,,,115.0,,
"Oct 28, 2023 13:13:14.806184000",0.00087,66,0x3d95,0x0000,229.0,0x3d95,0x0000
"Oct 28, 2023 13:13:14.808679000",0.002495,5,,,229.0,,
"Oct 28, 2023 13:13:14.813808000",0.005129,45,0xe1a6,0x3d95,241.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.815600000",0.001792,5,,,241.0,,
"Oct 28, 2023 13:13:14.819854000",0.004254,54,0x0000,0x711c,116.0,0x0000,0xa706
"Oct 28, 2023 13:13:14.821965000",0.002111,5,,,116.0,,
"Oct 28, 2023 13:13:14.826484000",0.004519,54,0x711c,0xa706,117.0,0x0000,0xa706
"Oct 28, 2023 13:13:14.832162000",0.005678,45,0x0000,0xe1a6,117.0,0x0000,0xe1a6
"Oct 28, 2023 13:13:14.833943000",0.001781,5,,,117.0,,
"Oct 28, 2023 13:13:14.836097000",0.002154,107,0xb706,0x0300,28.0,,
"Oct 28, 2023 13:13:14.838592000",0.002495,5,,,28.0,,
"Oct 28, 2023 13:13:14.839711000",0.001119,52,0x0000,0x711c,118.0,0x0000,0xa706
"Oct 28, 2023 13:13:14.841759000",0.002048,5,,,118.0,,
"Oct 28, 2023 13:13:14.853790000",0.012031,63,0xa706,0x0000,29.0,,
"Oct 28, 2023 13:13:14.856189000",0.002399,5,,,29.0,,
"Oct 28, 2023 13:13:14.861718000",0.005529,45,0x0000,0xe1a6,119.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.863510000",0.001792,5,,,119.0,,
"Oct 28, 2023 13:13:14.867223000",0.003713,45,0xe1a6,0x3d95,242.0,0x0000,0x3d95
"Oct 28, 2023 13:13:14.869016000",0.001793,5,,,242.0,,
"Oct 28, 2023 13:13:14.875200000",0.006184,45,0x0000,0x711c,120.0,0x0000,0xa706
"Oct 28, 2023 13:13:14.877023000",0.001823,5,,,120.0,,
"Oct 28, 2023 13:13:14.880211000",0.003188,45,0x711c,0xa706,119.0,,
"Oct 28, 2023 13:13:14.882005000",0.001794,5,,,119.0,,
"Oct 28, 2023 13:13:14.882655000",0.00065,45,0x0000,0x711c,121.0,0x0000,0xa706
"Oct 28, 2023 13:13:14.886820000",0.004165,45,0x711c,0xa706,120.0,0x0000,0xa706
"Oct 28, 2023 13:13:15.248215000",0.361395,74,0x5bb9,0xffff,163.0,0x5bb9,0xfffc
"Oct 28, 2023 13:13:15.440737000",0.192522,12,0x059b,0xec7f,218.0,,
"Oct 28, 2023 13:13:15.441491000",0.000754,5,,,218.0,,
"Oct 28, 2023 13:13:17.105020000",1.663529,77,0x1cd8,0xffff,252.0,0x1cd8,0xfffc
"Oct 28, 2023 13:13:18.721490000",1.61647,74,0x4e11,0xffff,146.0,0x4e11,0xfffc
"Oct 28, 2023 13:13:18.790415000",0.068925,53,0x059b,0xec7f,219.0,0x059b,0x0000
"Oct 28, 2023 13:13:18.792480000",0.002065,5,,,219.0,,
"Oct 28, 2023 13:13:18.795165000",0.002685,57,0xec7f,0x0000,65.0,0x059b,0x0000
"Oct 28, 2023 13:13:18.797371000",0.002206,5,,,65.0,,
"Oct 28, 2023 13:13:18.798327000",0.000956,12,0x059b,0xec7f,220.0,,
"Oct 28, 2023 13:13:18.799080000",0.000753,5,,,220.0,,
"Oct 28, 2023 13:13:18.841656000",0.042576,53,0xec7f,0x0000,66.0,0x059b,0x0000
"Oct 28, 2023 13:13:18.843735000",0.002079,5,,,66.0,,
"Oct 28, 2023 13:13:18.884504000",0.040769,54,0x0000,0xec7f,122.0,0x0000,0x059b
"Oct 28, 2023 13:13:18.886602000",0.002098,5,,,122.0,,
"Oct 28, 2023 13:13:19.131268000",0.244666,53,0xc31c,0x1cd8,126.0,,
"Oct 28, 2023 13:13:19.133348000",0.00208,5,,,126.0,,
"Oct 28, 2023 13:13:19.136128000",0.00278,57,0x1cd8,0x0000,253.0,0xc31c,0x0000
"Oct 28, 2023 13:13:19.138335000",0.002207,5,,,253.0,,
"Oct 28, 2023 13:13:19.184695000",0.04636,53,0x1cd8,0x0000,254.0,0xc31c,0x0000
"Oct 28, 2023 13:13:19.186773000",0.002078,5,,,254.0,,
"Oct 28, 2023 13:13:19.233196000",0.046423,48,0x0000,0x1cd8,123.0,0x0000,0x1cd8
"Oct 28, 2023 13:13:19.235115000",0.001919,5,,,123.0,,
"Oct 28, 2023 13:13:19.239811000",0.004696,55,0x1cd8,0x0000,255.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:19.241954000",0.002143,5,,,255.0,,
"Oct 28, 2023 13:13:19.288602000",0.046648,50,0x1cd8,0x0000,0.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:19.291527000",0.002925,50,0x1cd8,0x0000,0.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:19.293510000",0.001983,5,,,0.0,,
"Oct 28, 2023 13:13:19.295043000",0.001533,106,0x711c,0xffff,121.0,,
"Oct 28, 2023 13:13:19.436304000",0.141261,55,0x1cd8,0x0000,1.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:19.438446000",0.002142,5,,,1.0,,
"Oct 28, 2023 13:13:19.440525000",0.002079,55,0x1cd8,0x0000,2.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:19.442668000",0.002143,5,,,2.0,,
"Oct 28, 2023 13:13:19.474397000",0.031729,52,0x1cd8,0x0000,3.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:19.476444000",0.002047,5,,,3.0,,
"Oct 28, 2023 13:13:19.479193000",0.002749,52,0x1cd8,0x0000,4.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:19.481240000",0.002047,5,,,4.0,,
"Oct 28, 2023 13:13:20.285313000",0.804073,12,0x059b,0xec7f,221.0,,
"Oct 28, 2023 13:13:20.286067000",0.000754,5,,,221.0,,
"Oct 28, 2023 13:13:20.288994000",0.002927,50,0xec7f,0x059b,67.0,0x0000,0x059b
"Oct 28, 2023 13:13:20.290980000",0.001986,5,,,67.0,,
"Oct 28, 2023 13:13:20.295069000",0.004089,12,0x059b,0xec7f,222.0,,
"Oct 28, 2023 13:13:20.295823000",0.000754,5,,,222.0,,
"Oct 28, 2023 13:13:20.301975000",0.006152,45,0x059b,0xec7f,223.0,0x059b,0x0000
"Oct 28, 2023 13:13:20.303785000",0.00181,5,,,223.0,,
"Oct 28, 2023 13:13:20.306121000",0.002336,57,0xec7f,0x0000,68.0,0x059b,0x0000
"Oct 28, 2023 13:13:20.308328000",0.002207,5,,,68.0,,
"Oct 28, 2023 13:13:20.313622000",0.005294,12,0x059b,0xec7f,224.0,,
"Oct 28, 2023 13:13:20.314376000",0.000754,5,,,224.0,,
"Oct 28, 2023 13:13:20.353561000",0.039185,45,0xec7f,0x0000,69.0,0x059b,0x0000
"Oct 28, 2023 13:13:20.355384000",0.001823,5,,,69.0,,
"Oct 28, 2023 13:13:20.450272000",0.094888,55,0x1cd8,0x0000,5.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:20.452415000",0.002143,5,,,5.0,,
"Oct 28, 2023 13:13:20.488411000",0.035996,52,0x1cd8,0x0000,6.0,0x1cd8,0x0000
"Oct 28, 2023 13:13:20.490458000",0.002047,5,,,6.0,,
"Oct 28, 2023 13:13:22.260997000",1.770539,52,0x059b,0xec7f,225.0,0x059b,0x0000
"Oct 28, 2023 13:13:22.263031000",0.002034,5,,,225.0,,
"Oct 28, 2023 13:13:22.266632000",0.003601,57,0xec7f,0x0000,70.0,0x059b,0x0000
"Oct 28, 2023 13:13:22.268839000",0.002207,5,,,70.0,,
"Oct 28, 2023 13:13:22.277783000",0.008944,12,0x059b,0xec7f,226.0,,
"Oct 28, 2023 13:13:22.278537000",0.000754,5,,,226.0,,
"Oct 28, 2023 13:13:22.313983000",0.035446,52,0xec7f,0x0000,71.0,0x059b,0x0000
"Oct 28, 2023 13:13:22.316030000",0.002047,5,,,71.0,,
"Oct 28, 2023 13:13:22.357985000",0.041955,54,0x0000,0xec7f,124.0,0x0000,0x059b
"Oct 28, 2023 13:13:22.360082000",0.002097,5,,,124.0,,
"Oct 28, 2023 13:13:22.444766000",0.084684,53,0x3d95,0x0000,230.0,0x3d95,0x0000
"Oct 28, 2023 13:13:22.446845000",0.002079,5,,,230.0,,
"Oct 28, 2023 13:13:22.460579000",0.013734,45,0x0000,0xe1a6,125.0,0x0000,0x3d95
"Oct 28, 2023 13:13:22.462362000",0.001783,5,,,125.0,,
"Oct 28, 2023 13:13:22.466089000",0.003727,45,0xe1a6,0x3d95,243.0,0x0000,0x3d95
"Oct 28, 2023 13:13:22.467880000",0.001791,5,,,243.0,,
"Oct 28, 2023 13:13:22.807774000",0.339894,77,0xe1a6,0xffff,244.0,0xe1a6,0xfffc
"Oct 28, 2023 13:13:23.682819000",0.875045,74,0xa706,0xffff,30.0,0xa706,0xfffc
"Oct 28, 2023 13:13:23.783996000",0.101177,54,0x946e,0x0000,33.0,0x946e,0x0000
"Oct 28, 2023 13:13:23.786107000",0.002111,5,,,33.0,,
"Oct 28, 2023 13:13:23.789550000",0.003443,12,0x059b,0xec7f,227.0,,
"Oct 28, 2023 13:13:23.790303000",0.000753,5,,,227.0,,
"Oct 28, 2023 13:13:23.791036000",0.000733,50,0xec7f,0x059b,72.0,0x0000,0x059b
"Oct 28, 2023 13:13:23.793021000",0.001985,5,,,72.0,,
"Oct 28, 2023 13:13:23.796211000",0.00319,12,0x059b,0xec7f,228.0,,
"Oct 28, 2023 13:13:23.796964000",0.000753,5,,,228.0,,
"Oct 28, 2023 13:13:23.810603000",0.013639,45,0x752b,0xec7f,229.0,,
"Oct 28, 2023 13:13:23.819184000",0.008581,45,0x059b,0xec7f,229.0,0x059b,0x0000
"Oct 28, 2023 13:13:23.820993000",0.001809,5,,,229.0,,
"Oct 28, 2023 13:13:23.823635000",0.002642,57,0xec7f,0x0000,73.0,0x059b,0x0000
"Oct 28, 2023 13:13:23.825842000",0.002207,5,,,73.0,,
"Oct 28, 2023 13:13:23.827783000",0.001941,12,0x059b,0xec7f,230.0,,
"Oct 28, 2023 13:13:23.828536000",0.000753,5,,,230.0,,
"Oct 28, 2023 13:13:23.872724000",0.044188,45,0xec7f,0x0000,74.0,0x059b,0x0000
"Oct 28, 2023 13:13:23.874547000",0.001823,5,,,74.0,,
"Oct 28, 2023 13:13:24.126545000",0.251998,53,0xc31c,0x1cd8,127.0,0xc31c,0x0000
"Oct 28, 2023 13:13:24.128624000",0.002079,5,,,127.0,,
"Oct 28, 2023 13:13:24.132880000",0.004256,57,0x1cd8,0x0000,7.0,0xc31c,0x0000
"Oct 28, 2023 13:13:24.135086000",0.002206,5,,,7.0,,
"Oct 28, 2023 13:13:24.179636000",0.04455,53,0x1cd8,0x0000,8.0,0xc31c,0x0000
"Oct 28, 2023 13:13:24.181715000",0.002079,5,,,8.0,,
"Oct 28, 2023 13:13:24.230734000",0.049019,48,0x0000,0xec7f,126.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.232639000",0.001905,5,,,126.0,,
"Oct 28, 2023 13:13:24.266467000",0.033828,55,0xec7f,0x0000,75.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.268609000",0.002142,5,,,75.0,,
"Oct 28, 2023 13:13:24.280966000",0.012357,55,0xec7f,0x0000,76.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.283109000",0.002143,5,,,76.0,,
"Oct 28, 2023 13:13:24.288067000",0.004958,12,0x946e,0x0000,34.0,,
"Oct 28, 2023 13:13:24.288834000",0.000767,5,,,34.0,,
"Oct 28, 2023 13:13:24.292268000",0.003434,55,0xec7f,0x0000,77.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.294411000",0.002143,5,,,77.0,,
"Oct 28, 2023 13:13:24.310349000",0.015938,50,0xec7f,0x0000,78.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.312332000",0.001983,5,,,78.0,,
"Oct 28, 2023 13:13:24.321643000",0.009311,52,0xec7f,0x0000,79.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.323690000",0.002047,5,,,79.0,,
"Oct 28, 2023 13:13:24.327560000",0.00387,52,0xec7f,0x0000,79.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.329607000",0.002047,5,,,79.0,,
"Oct 28, 2023 13:13:24.330707000",0.0011,45,0x0000,0xec7f,127.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.332516000",0.001809,5,,,127.0,,
"Oct 28, 2023 13:13:24.337260000",0.004744,45,0x0000,0xec7f,128.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.340494000",0.003234,45,0x0000,0xec7f,128.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.342303000",0.001809,5,,,37.0,,
"Oct 28, 2023 13:13:24.344562000",0.002259,45,0x0000,0xec7f,128.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.346371000",0.001809,5,,,128.0,,
"Oct 28, 2023 13:13:24.354779000",0.008408,52,0xec7f,0x0000,80.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.356826000",0.002047,5,,,80.0,,
"Oct 28, 2023 13:13:24.371677000",0.014851,50,0x0000,0xec7f,129.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.373646000",0.001969,5,,,129.0,,
"Oct 28, 2023 13:13:24.380132000",0.006486,45,0x0000,0xec7f,130.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.381941000",0.001809,5,,,130.0,,
"Oct 28, 2023 13:13:24.390945000",0.009004,55,0xec7f,0x0000,81.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.393088000",0.002143,5,,,81.0,,
"Oct 28, 2023 13:13:24.395450000",0.002362,50,0x0000,0xec7f,131.0,0x0000,0xec7f
"Oct 28, 2023 13:13:24.397420000",0.00197,5,,,131.0,,
"Oct 28, 2023 13:13:24.427737000",0.030317,55,0xec7f,0x0000,82.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.429879000",0.002142,5,,,82.0,,
"Oct 28, 2023 13:13:24.440575000",0.010696,45,0xec7f,0x0000,83.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.442397000",0.001822,5,,,83.0,,
"Oct 28, 2023 13:13:24.449960000",0.007563,74,0x3d95,0xffff,231.0,0x3d95,0xfffc
"Oct 28, 2023 13:13:24.472983000",0.023023,45,0xec7f,0x0000,84.0,0xec7f,0x0000
"Oct 28, 2023 13:13:24.474806000",0.001823,5,,,84.0,,
"Oct 28, 2023 13:13:24.736568000",0.261762,53,0xc31c,0x1cd8,128.0,0xc31c,0x0000
"Oct 28, 2023 13:13:24.738647000",0.002079,5,,,128.0,,
"Oct 28, 2023 13:13:24.742724000",0.004077,57,0x1cd8,0x0000,9.0,0xc31c,0x0000
"Oct 28, 2023 13:13:24.744931000",0.002207,5,,,9.0,,
"Oct 28, 2023 13:13:24.790945000",0.046014,53,0x1cd8,0x0000,10.0,0xc31c,0x0000
"Oct 28, 2023 13:13:24.793023000",0.002078,5,,,10.0,,
"Oct 28, 2023 13:13:25.258876000",0.465853,55,0xec7f,0x0000,85.0,0xec7f,0x0000
"Oct 28, 2023 13:13:25.261019000",0.002143,5,,,85.0,,
"Oct 28, 2023 13:13:25.302744000",0.041725,52,0xec7f,0x0000,86.0,0xec7f,0x0000
"Oct 28, 2023 13:13:25.304791000",0.002047,5,,,86.0,,
"Oct 28, 2023 13:13:25.317509000",0.012718,45,0x0000,0xec7f,132.0,0x0000,0xec7f
"Oct 28, 2023 13:13:25.319318000",0.001809,5,,,132.0,,
"Oct 28, 2023 13:13:25.344302000",0.024984,50,0x0000,0xec7f,133.0,0x0000,0xec7f
"Oct 28, 2023 13:13:25.346271000",0.001969,5,,,133.0,,
"Oct 28, 2023 13:13:25.349009000",0.002738,55,0xec7f,0x0000,87.0,0xec7f,0x0000
"Oct 28, 2023 13:13:25.351152000",0.002143,5,,,87.0,,
"Oct 28, 2023 13:13:25.395722000",0.04457,45,0xec7f,0x0000,88.0,0xec7f,0x0000
"Oct 28, 2023 13:13:25.397545000",0.001823,5,,,88.0,,
"Oct 28, 2023 13:13:25.640632000",0.243087,71,0x1e15,0xffff,72.0,0x1e15,0xfffc
"Oct 28, 2023 13:13:26.449080000",0.808448,53,0xe1a6,0x0000,245.0,0xe1a6,0x0000
"Oct 28, 2023 13:13:26.451159000",0.002079,5,,,245.0,,
"Oct 28, 2023 13:13:26.464301000",0.013142,45,0x0000,0xe1a6,134.0,0x0000,0xe1a6
"Oct 28, 2023 13:13:26.466092000",0.001791,5,,,134.0,,
"Oct 28, 2023 13:13:26.848919000",0.382827,77,0x0000,0xffff,135.0,0x0000,0xfffc
"Oct 28, 2023 13:13:27.630064000",0.781145,54,0x946e,0x0000,35.0,0x946e,0x0000
"Oct 28, 2023 13:13:27.632175000",0.002111,5,,,35.0,,
"Oct 28, 2023 13:13:28.136323000",0.504148,12,0x946e,0x0000,36.0,,
"Oct 28, 2023 13:13:28.137090000",0.000767,5,,,36.0,,
"Oct 28, 2023 13:13:28.195377000",0.058287,77,0xec7f,0xffff,89.0,0xec7f,0xfffc
"Oct 28, 2023 13:13:28.847182000",0.651805,12,0x059b,0xec7f,231.0,,
"Oct 28, 2023 13:13:28.847935000",0.000753,5,,,231.0,,
"Oct 28, 2023 13:13:29.329745000",0.48181,53,0xc31c,0x1cd8,129.0,0xc31c,0x0000
"Oct 28, 2023 13:13:29.331825000",0.00208,5,,,129.0,,
"Oct 28, 2023 13:13:29.346652000",0.014827,57,0x1cd8,0x0000,11.0,0xc31c,0x0000
"Oct 28, 2023 13:13:29.348859000",0.002207,5,,,11.0,,
"Oct 28, 2023 13:13:29.384591000",0.035732,53,0x1cd8,0x0000,12.0,0xc31c,0x0000
"Oct 28, 2023 13:13:29.386669000",0.002078,5,,,12.0,,
"Oct 28, 2023 13:13:29.448100000",0.061431,48,0x0000,0xec7f,136.0,0x0000,0xec7f
"Oct 28, 2023 13:13:29.450006000",0.001906,5,,,136.0,,
"Oct 28, 2023 13:13:29.481949000",0.031943,55,0xec7f,0x0000,90.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.484092000",0.002143,5,,,90.0,,
"Oct 28, 2023 13:13:29.493890000",0.009798,55,0xec7f,0x0000,91.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.496032000",0.002142,5,,,91.0,,
"Oct 28, 2023 13:13:29.506790000",0.010758,55,0xec7f,0x0000,92.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.508933000",0.002143,5,,,92.0,,
"Oct 28, 2023 13:13:29.524554000",0.015621,50,0xec7f,0x0000,93.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.526537000",0.001983,5,,,93.0,,
"Oct 28, 2023 13:13:29.534888000",0.008351,52,0xec7f,0x0000,94.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.536935000",0.002047,5,,,94.0,,
"Oct 28, 2023 13:13:29.542444000",0.005509,45,0x0000,0xec7f,137.0,0x0000,0xec7f
"Oct 28, 2023 13:13:29.544253000",0.001809,5,,,137.0,,
"Oct 28, 2023 13:13:29.558113000",0.01386,45,0x0000,0xec7f,138.0,0x0000,0xec7f
"Oct 28, 2023 13:13:29.559922000",0.001809,5,,,138.0,,
"Oct 28, 2023 13:13:29.561885000",0.001963,52,0xec7f,0x0000,95.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.563932000",0.002047,5,,,95.0,,
"Oct 28, 2023 13:13:29.582740000",0.018808,45,0x0000,0xec7f,139.0,0x0000,0xec7f
"Oct 28, 2023 13:13:29.584549000",0.001809,5,,,139.0,,
"Oct 28, 2023 13:13:29.590380000",0.005831,50,0x0000,0xec7f,140.0,0x0000,0xec7f
"Oct 28, 2023 13:13:29.592350000",0.00197,5,,,140.0,,
"Oct 28, 2023 13:13:29.606424000",0.014074,50,0x0000,0xec7f,141.0,0x0000,0xec7f
"Oct 28, 2023 13:13:29.608393000",0.001969,5,,,141.0,,
"Oct 28, 2023 13:13:29.611441000",0.003048,55,0xec7f,0x0000,96.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.613584000",0.002143,5,,,96.0,,
"Oct 28, 2023 13:13:29.625626000",0.012042,55,0xec7f,0x0000,97.0,0xec7f,0x0000
"Oct 28, 2023 13:13:29.627769000",0.002143,5,,,97.0,,
"Oct 28, 2023 13:13:29.659340000",0.031571,45,0xec7f,0x0000,98.0,0xec7f,0x0000
