Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
"Oct 26, 2023 18:21:37.900841000",0.007373,63,0xe1a6,0x0000,78.0,0xe1a6,0x0000
"Oct 26, 2023 18:21:37.903240000",0.002399,5,,,78.0,,
"Oct 26, 2023 18:21:37.913059000",0.009819,52,0x0000,0xec7f,198.0,0x0000,0x3d95
"Oct 26, 2023 18:21:37.915092000",0.002033,5,,,198.0,,
"Oct 26, 2023 18:21:37.933620000",0.018528,54,0x0000,0xe1a6,199.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:37.935701000",0.002081,5,,,199.0,,
"Oct 26, 2023 18:21:37.944931000",0.00923,66,0xe1a6,0x0000,79.0,0xe1a6,0x0000
"Oct 26, 2023 18:21:37.947426000",0.002495,5,,,79.0,,
"Oct 26, 2023 18:21:37.966834000",0.019408,54,0x0000,0xec7f,200.0,0x0000,0x3d95
"Oct 26, 2023 18:21:37.968931000",0.002097,5,,,200.0,,
"Oct 26, 2023 18:21:37.979874000",0.010943,45,0x0000,0xe1a6,201.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:37.981666000",0.001792,5,,,201.0,,
"Oct 26, 2023 18:21:38.002841000",0.021175,54,0xec7f,0x3d95,209.0,0x0000,0x3d95
"Oct 26, 2023 18:21:38.004922000",0.002081,5,,,209.0,,
"Oct 26, 2023 18:21:38.006613000",0.001691,54,0x0000,0x711c,202.0,0x0000,0xa706
"Oct 26, 2023 18:21:38.009621000",0.003008,54,0x0000,0x711c,202.0,0x0000,0xa706
